instant,dteday,season,yr,mnth,hr,holiday,weather,temp,humidity,windspeed,weekdayname,workday,usertype,numrentals
156,1/7/2011,winter,2011,1,18,no,clear,17.4,40,6,Friday,yes,casual,7
156,1/7/2011,winter,2011,1,18,no,clear,17.4,40,6,Friday,yes,registered,116
157,1/7/2011,winter,2011,1,19,no,clear,15.5,55,6,Friday,yes,casual,3
157,1/7/2011,winter,2011,1,19,no,clear,15.5,55,6,Friday,yes,registered,92
158,1/7/2011,winter,2011,1,20,no,clear,16.5,47,7,Friday,yes,casual,1
158,1/7/2011,winter,2011,1,20,no,clear,16.5,47,7,Friday,yes,registered,50
159,1/7/2011,winter,2011,1,21,no,clear,16.5,47,9,Friday,yes,casual,0
159,1/7/2011,winter,2011,1,21,no,clear,16.5,47,9,Friday,yes,registered,39
160,1/7/2011,winter,2011,1,22,no,misty,16.5,43,11,Friday,yes,casual,2
160,1/7/2011,winter,2011,1,22,no,misty,16.5,43,11,Friday,yes,registered,34
161,1/7/2011,winter,2011,1,23,no,misty,16.5,51,11,Friday,yes,casual,1
161,1/7/2011,winter,2011,1,23,no,misty,16.5,51,11,Friday,yes,registered,14
162,1/8/2011,winter,2011,1,0,no,misty,16.5,51,11,Saturday,no,casual,1
162,1/8/2011,winter,2011,1,0,no,misty,16.5,51,11,Saturday,no,registered,24
163,1/8/2011,winter,2011,1,1,no,misty,16.5,55,6,Saturday,no,casual,1
163,1/8/2011,winter,2011,1,1,no,misty,16.5,55,6,Saturday,no,registered,15
164,1/8/2011,winter,2011,1,2,no,misty,16.5,55,0,Saturday,no,casual,3
164,1/8/2011,winter,2011,1,2,no,misty,16.5,55,0,Saturday,no,registered,13
165,1/8/2011,winter,2011,1,3,no,light rain,16.5,55,11,Saturday,no,casual,0
165,1/8/2011,winter,2011,1,3,no,light rain,16.5,55,11,Saturday,no,registered,7
166,1/8/2011,winter,2011,1,4,no,light rain,16.5,55,11,Saturday,no,casual,0
166,1/8/2011,winter,2011,1,4,no,light rain,16.5,55,11,Saturday,no,registered,1
167,1/8/2011,winter,2011,1,5,no,misty,15.5,74,11,Saturday,no,casual,0
167,1/8/2011,winter,2011,1,5,no,misty,15.5,74,11,Saturday,no,registered,5
168,1/8/2011,winter,2011,1,6,no,misty,15.5,74,11,Saturday,no,casual,0
168,1/8/2011,winter,2011,1,6,no,misty,15.5,74,11,Saturday,no,registered,2
169,1/8/2011,winter,2011,1,7,no,misty,15.5,74,7,Saturday,no,casual,1
169,1/8/2011,winter,2011,1,7,no,misty,15.5,74,7,Saturday,no,registered,8
170,1/8/2011,winter,2011,1,8,no,light rain,15.5,93,7,Saturday,no,casual,0
170,1/8/2011,winter,2011,1,8,no,light rain,15.5,93,7,Saturday,no,registered,15
171,1/8/2011,winter,2011,1,9,no,light rain,15.5,93,7,Saturday,no,casual,0
171,1/8/2011,winter,2011,1,9,no,light rain,15.5,93,7,Saturday,no,registered,20
172,1/8/2011,winter,2011,1,10,no,misty,16.5,80,11,Saturday,no,casual,5
172,1/8/2011,winter,2011,1,10,no,misty,16.5,80,11,Saturday,no,registered,56
173,1/8/2011,winter,2011,1,11,no,misty,17.4,69,26,Saturday,no,casual,2
173,1/8/2011,winter,2011,1,11,no,misty,17.4,69,26,Saturday,no,registered,60
174,1/8/2011,winter,2011,1,12,no,misty,17.4,59,24,Saturday,no,casual,8
174,1/8/2011,winter,2011,1,12,no,misty,17.4,59,24,Saturday,no,registered,90
175,1/8/2011,winter,2011,1,13,no,clear,17.4,44,22,Saturday,no,casual,7
175,1/8/2011,winter,2011,1,13,no,clear,17.4,44,22,Saturday,no,registered,95
176,1/8/2011,winter,2011,1,14,no,clear,17.4,32,33,Saturday,no,casual,12
176,1/8/2011,winter,2011,1,14,no,clear,17.4,32,33,Saturday,no,registered,83
177,1/8/2011,winter,2011,1,15,no,clear,17.4,32,30,Saturday,no,casual,5
177,1/8/2011,winter,2011,1,15,no,clear,17.4,32,30,Saturday,no,registered,69
178,1/8/2011,winter,2011,1,16,no,clear,16.5,29,30,Saturday,no,casual,8
178,1/8/2011,winter,2011,1,16,no,clear,16.5,29,30,Saturday,no,registered,68
179,1/8/2011,winter,2011,1,17,no,clear,15.5,37,37,Saturday,no,casual,5
179,1/8/2011,winter,2011,1,17,no,clear,15.5,37,37,Saturday,no,registered,64
180,1/8/2011,winter,2011,1,18,no,clear,14.6,39,20,Saturday,no,casual,3
180,1/8/2011,winter,2011,1,18,no,clear,14.6,39,20,Saturday,no,registered,52
181,1/8/2011,winter,2011,1,19,no,clear,14.6,36,17,Saturday,no,casual,4
181,1/8/2011,winter,2011,1,19,no,clear,14.6,36,17,Saturday,no,registered,26
182,1/8/2011,winter,2011,1,20,no,clear,13.6,36,17,Saturday,no,casual,0
182,1/8/2011,winter,2011,1,20,no,clear,13.6,36,17,Saturday,no,registered,28
183,1/8/2011,winter,2011,1,21,no,clear,13.6,39,24,Saturday,no,casual,2
183,1/8/2011,winter,2011,1,21,no,clear,13.6,39,24,Saturday,no,registered,35
184,1/8/2011,winter,2011,1,22,no,clear,13.6,36,26,Saturday,no,casual,1
184,1/8/2011,winter,2011,1,22,no,clear,13.6,36,26,Saturday,no,registered,33
185,1/8/2011,winter,2011,1,23,no,clear,12.7,39,30,Saturday,no,casual,0
185,1/8/2011,winter,2011,1,23,no,clear,12.7,39,30,Saturday,no,registered,22
186,1/9/2011,winter,2011,1,0,no,clear,12.7,42,26,Sunday,no,casual,1
186,1/9/2011,winter,2011,1,0,no,clear,12.7,42,26,Sunday,no,registered,24
187,1/9/2011,winter,2011,1,1,no,clear,12.7,42,31,Sunday,no,casual,0
187,1/9/2011,winter,2011,1,1,no,clear,12.7,42,31,Sunday,no,registered,12
188,1/9/2011,winter,2011,1,2,no,clear,12.7,46,31,Sunday,no,casual,0
188,1/9/2011,winter,2011,1,2,no,clear,12.7,46,31,Sunday,no,registered,11
189,1/9/2011,winter,2011,1,3,no,clear,12.7,46,28,Sunday,no,casual,0
189,1/9/2011,winter,2011,1,3,no,clear,12.7,46,28,Sunday,no,registered,4
190,1/9/2011,winter,2011,1,4,no,clear,11.8,53,13,Sunday,no,casual,0
190,1/9/2011,winter,2011,1,4,no,clear,11.8,53,13,Sunday,no,registered,1
191,1/9/2011,winter,2011,1,5,no,clear,11.8,53,13,Sunday,no,casual,0
191,1/9/2011,winter,2011,1,5,no,clear,11.8,53,13,Sunday,no,registered,1
192,1/9/2011,winter,2011,1,6,no,clear,12.7,49,19,Sunday,no,casual,0
192,1/9/2011,winter,2011,1,6,no,clear,12.7,49,19,Sunday,no,registered,1
193,1/9/2011,winter,2011,1,7,no,clear,11.8,53,13,Sunday,no,casual,1
193,1/9/2011,winter,2011,1,7,no,clear,11.8,53,13,Sunday,no,registered,5
194,1/9/2011,winter,2011,1,8,no,clear,12.7,49,19,Sunday,no,casual,0
194,1/9/2011,winter,2011,1,8,no,clear,12.7,49,19,Sunday,no,registered,10
195,1/9/2011,winter,2011,1,9,no,clear,13.6,46,35,Sunday,no,casual,0
195,1/9/2011,winter,2011,1,9,no,clear,13.6,46,35,Sunday,no,registered,19
196,1/9/2011,winter,2011,1,10,no,clear,14.6,43,26,Sunday,no,casual,0
196,1/9/2011,winter,2011,1,10,no,clear,14.6,43,26,Sunday,no,registered,49
197,1/9/2011,winter,2011,1,11,no,clear,15.5,40,35,Sunday,no,casual,2
197,1/9/2011,winter,2011,1,11,no,clear,15.5,40,35,Sunday,no,registered,47
198,1/9/2011,winter,2011,1,12,no,clear,16.5,37,30,Sunday,no,casual,4
198,1/9/2011,winter,2011,1,12,no,clear,16.5,37,30,Sunday,no,registered,79
199,1/9/2011,winter,2011,1,13,no,clear,17.4,34,30,Sunday,no,casual,6
199,1/9/2011,winter,2011,1,13,no,clear,17.4,34,30,Sunday,no,registered,69
200,1/9/2011,winter,2011,1,14,no,clear,18.3,32,31,Sunday,no,casual,8
200,1/9/2011,winter,2011,1,14,no,clear,18.3,32,31,Sunday,no,registered,64
201,1/9/2011,winter,2011,1,15,no,clear,18.3,35,24,Sunday,no,casual,5
201,1/9/2011,winter,2011,1,15,no,clear,18.3,35,24,Sunday,no,registered,77
202,1/9/2011,winter,2011,1,16,no,clear,17.4,34,30,Sunday,no,casual,13
202,1/9/2011,winter,2011,1,16,no,clear,17.4,34,30,Sunday,no,registered,79
203,1/9/2011,winter,2011,1,17,no,clear,16.5,37,26,Sunday,no,casual,3
203,1/9/2011,winter,2011,1,17,no,clear,16.5,37,26,Sunday,no,registered,59
204,1/9/2011,winter,2011,1,18,no,clear,15.5,40,22,Sunday,no,casual,4
204,1/9/2011,winter,2011,1,18,no,clear,15.5,40,22,Sunday,no,registered,44
205,1/9/2011,winter,2011,1,19,no,clear,15.5,43,22,Sunday,no,casual,1
205,1/9/2011,winter,2011,1,19,no,clear,15.5,43,22,Sunday,no,registered,40
206,1/9/2011,winter,2011,1,20,no,clear,14.6,46,17,Sunday,no,casual,0
206,1/9/2011,winter,2011,1,20,no,clear,14.6,46,17,Sunday,no,registered,38
207,1/9/2011,winter,2011,1,21,no,clear,14.6,46,28,Sunday,no,casual,1
207,1/9/2011,winter,2011,1,21,no,clear,14.6,46,28,Sunday,no,registered,19
208,1/9/2011,winter,2011,1,22,no,clear,14.6,46,20,Sunday,no,casual,5
208,1/9/2011,winter,2011,1,22,no,clear,14.6,46,20,Sunday,no,registered,10
209,1/9/2011,winter,2011,1,23,no,clear,13.6,50,13,Sunday,no,casual,0
209,1/9/2011,winter,2011,1,23,no,clear,13.6,50,13,Sunday,no,registered,6
210,1/10/2011,winter,2011,1,0,no,clear,13.6,50,19,Monday,yes,casual,2
210,1/10/2011,winter,2011,1,0,no,clear,13.6,50,19,Monday,yes,registered,3
211,1/10/2011,winter,2011,1,1,no,clear,13.6,50,19,Monday,yes,casual,1
211,1/10/2011,winter,2011,1,1,no,clear,13.6,50,19,Monday,yes,registered,0
212,1/10/2011,winter,2011,1,2,no,clear,13.6,50,15,Monday,yes,casual,0
212,1/10/2011,winter,2011,1,2,no,clear,13.6,50,15,Monday,yes,registered,3
213,1/10/2011,winter,2011,1,3,no,clear,13.6,50,15,Monday,yes,casual,0
213,1/10/2011,winter,2011,1,3,no,clear,13.6,50,15,Monday,yes,registered,1
214,1/10/2011,winter,2011,1,4,no,clear,12.7,54,9,Monday,yes,casual,1
214,1/10/2011,winter,2011,1,4,no,clear,12.7,54,9,Monday,yes,registered,2
215,1/10/2011,winter,2011,1,5,no,clear,12.7,54,17,Monday,yes,casual,0
215,1/10/2011,winter,2011,1,5,no,clear,12.7,54,17,Monday,yes,registered,3
216,1/10/2011,winter,2011,1,6,no,clear,13.6,50,19,Monday,yes,casual,0
216,1/10/2011,winter,2011,1,6,no,clear,13.6,50,19,Monday,yes,registered,31
217,1/10/2011,winter,2011,1,7,no,clear,13.6,50,15,Monday,yes,casual,2
217,1/10/2011,winter,2011,1,7,no,clear,13.6,50,15,Monday,yes,registered,75
218,1/10/2011,winter,2011,1,8,no,misty,13.6,50,19,Monday,yes,casual,4
218,1/10/2011,winter,2011,1,8,no,misty,13.6,50,19,Monday,yes,registered,184
219,1/10/2011,winter,2011,1,9,no,misty,14.6,50,17,Monday,yes,casual,2
219,1/10/2011,winter,2011,1,9,no,misty,14.6,50,17,Monday,yes,registered,92
220,1/10/2011,winter,2011,1,10,no,misty,14.6,50,20,Monday,yes,casual,0
220,1/10/2011,winter,2011,1,10,no,misty,14.6,50,20,Monday,yes,registered,31
221,1/10/2011,winter,2011,1,11,no,misty,15.5,47,19,Monday,yes,casual,2
221,1/10/2011,winter,2011,1,11,no,misty,15.5,47,19,Monday,yes,registered,28
222,1/10/2011,winter,2011,1,12,no,misty,17.4,40,19,Monday,yes,casual,5
222,1/10/2011,winter,2011,1,12,no,misty,17.4,40,19,Monday,yes,registered,47
223,1/10/2011,winter,2011,1,13,no,misty,17.4,40,19,Monday,yes,casual,4
223,1/10/2011,winter,2011,1,13,no,misty,17.4,40,19,Monday,yes,registered,50
224,1/10/2011,winter,2011,1,14,no,misty,17.4,40,15,Monday,yes,casual,0
224,1/10/2011,winter,2011,1,14,no,misty,17.4,40,15,Monday,yes,registered,47
225,1/10/2011,winter,2011,1,15,no,misty,17.4,40,15,Monday,yes,casual,2
225,1/10/2011,winter,2011,1,15,no,misty,17.4,40,15,Monday,yes,registered,43
226,1/10/2011,winter,2011,1,16,no,clear,17.4,40,9,Monday,yes,casual,4
226,1/10/2011,winter,2011,1,16,no,clear,17.4,40,9,Monday,yes,registered,70
227,1/10/2011,winter,2011,1,17,no,clear,17.4,40,7,Monday,yes,casual,4
227,1/10/2011,winter,2011,1,17,no,clear,17.4,40,7,Monday,yes,registered,174
228,1/10/2011,winter,2011,1,18,no,clear,17.4,40,15,Monday,yes,casual,1
228,1/10/2011,winter,2011,1,18,no,clear,17.4,40,15,Monday,yes,registered,154
229,1/10/2011,winter,2011,1,19,no,clear,15.5,47,11,Monday,yes,casual,3
229,1/10/2011,winter,2011,1,19,no,clear,15.5,47,11,Monday,yes,registered,92
230,1/10/2011,winter,2011,1,20,no,clear,15.5,50,11,Monday,yes,casual,1
230,1/10/2011,winter,2011,1,20,no,clear,15.5,50,11,Monday,yes,registered,73
231,1/10/2011,winter,2011,1,21,no,clear,14.6,59,13,Monday,yes,casual,1
231,1/10/2011,winter,2011,1,21,no,clear,14.6,59,13,Monday,yes,registered,37
232,1/10/2011,winter,2011,1,22,no,clear,14.6,59,11,Monday,yes,casual,2
232,1/10/2011,winter,2011,1,22,no,clear,14.6,59,11,Monday,yes,registered,22
233,1/10/2011,winter,2011,1,23,no,clear,14.6,59,11,Monday,yes,casual,0
233,1/10/2011,winter,2011,1,23,no,clear,14.6,59,11,Monday,yes,registered,18
234,1/11/2011,winter,2011,1,0,no,clear,14.6,59,7,Tuesday,yes,casual,2
234,1/11/2011,winter,2011,1,0,no,clear,14.6,59,7,Tuesday,yes,registered,10
235,1/11/2011,winter,2011,1,1,no,clear,14.6,59,11,Tuesday,yes,casual,0
235,1/11/2011,winter,2011,1,1,no,clear,14.6,59,11,Tuesday,yes,registered,3
236,1/11/2011,winter,2011,1,2,no,misty,15.5,55,13,Tuesday,yes,casual,0
236,1/11/2011,winter,2011,1,2,no,misty,15.5,55,13,Tuesday,yes,registered,3
237,1/11/2011,winter,2011,1,5,no,misty,15.5,55,9,Tuesday,yes,casual,0
237,1/11/2011,winter,2011,1,5,no,misty,15.5,55,9,Tuesday,yes,registered,6
238,1/11/2011,winter,2011,1,6,no,misty,15.5,55,9,Tuesday,yes,casual,0
238,1/11/2011,winter,2011,1,6,no,misty,15.5,55,9,Tuesday,yes,registered,27
239,1/11/2011,winter,2011,1,7,no,misty,15.5,55,0,Tuesday,yes,casual,2
239,1/11/2011,winter,2011,1,7,no,misty,15.5,55,0,Tuesday,yes,registered,97
240,1/11/2011,winter,2011,1,8,no,misty,16.5,51,6,Tuesday,yes,casual,3
240,1/11/2011,winter,2011,1,8,no,misty,16.5,51,6,Tuesday,yes,registered,214
241,1/11/2011,winter,2011,1,9,no,misty,16.5,51,11,Tuesday,yes,casual,3
241,1/11/2011,winter,2011,1,9,no,misty,16.5,51,11,Tuesday,yes,registered,127
242,1/11/2011,winter,2011,1,10,no,misty,17.4,51,11,Tuesday,yes,casual,3
242,1/11/2011,winter,2011,1,10,no,misty,17.4,51,11,Tuesday,yes,registered,51
243,1/11/2011,winter,2011,1,11,no,misty,17.4,47,9,Tuesday,yes,casual,4
243,1/11/2011,winter,2011,1,11,no,misty,17.4,47,9,Tuesday,yes,registered,31
244,1/11/2011,winter,2011,1,12,no,misty,17.4,51,7,Tuesday,yes,casual,2
244,1/11/2011,winter,2011,1,12,no,misty,17.4,51,7,Tuesday,yes,registered,55
245,1/11/2011,winter,2011,1,13,no,misty,17.4,59,6,Tuesday,yes,casual,6
245,1/11/2011,winter,2011,1,13,no,misty,17.4,59,6,Tuesday,yes,registered,46
246,1/11/2011,winter,2011,1,14,no,misty,17.4,59,6,Tuesday,yes,casual,3
246,1/11/2011,winter,2011,1,14,no,misty,17.4,59,6,Tuesday,yes,registered,60
247,1/11/2011,winter,2011,1,15,no,misty,15.5,80,6,Tuesday,yes,casual,2
247,1/11/2011,winter,2011,1,15,no,misty,15.5,80,6,Tuesday,yes,registered,45
248,1/11/2011,winter,2011,1,16,no,misty,15.5,86,15,Tuesday,yes,casual,4
248,1/11/2011,winter,2011,1,16,no,misty,15.5,86,15,Tuesday,yes,registered,72
249,1/11/2011,winter,2011,1,17,no,misty,15.5,86,15,Tuesday,yes,casual,6
249,1/11/2011,winter,2011,1,17,no,misty,15.5,86,15,Tuesday,yes,registered,130
250,1/11/2011,winter,2011,1,18,no,light rain,15.5,93,7,Tuesday,yes,casual,1
250,1/11/2011,winter,2011,1,18,no,light rain,15.5,93,7,Tuesday,yes,registered,94
251,1/11/2011,winter,2011,1,19,no,light rain,15.5,93,0,Tuesday,yes,casual,0
251,1/11/2011,winter,2011,1,19,no,light rain,15.5,93,0,Tuesday,yes,registered,51
252,1/11/2011,winter,2011,1,20,no,light rain,15.5,93,13,Tuesday,yes,casual,0
252,1/11/2011,winter,2011,1,20,no,light rain,15.5,93,13,Tuesday,yes,registered,32
253,1/11/2011,winter,2011,1,21,no,light rain,15.5,86,6,Tuesday,yes,casual,0
253,1/11/2011,winter,2011,1,21,no,light rain,15.5,86,6,Tuesday,yes,registered,20
254,1/11/2011,winter,2011,1,22,no,light rain,15.5,93,7,Tuesday,yes,casual,1
254,1/11/2011,winter,2011,1,22,no,light rain,15.5,93,7,Tuesday,yes,registered,28
255,1/11/2011,winter,2011,1,23,no,light rain,15.5,93,6,Tuesday,yes,casual,1
255,1/11/2011,winter,2011,1,23,no,light rain,15.5,93,6,Tuesday,yes,registered,18
256,1/12/2011,winter,2011,1,0,no,misty,15.5,86,6,Wednesday,yes,casual,0
256,1/12/2011,winter,2011,1,0,no,misty,15.5,86,6,Wednesday,yes,registered,7
257,1/12/2011,winter,2011,1,1,no,misty,15.5,86,7,Wednesday,yes,casual,0
257,1/12/2011,winter,2011,1,1,no,misty,15.5,86,7,Wednesday,yes,registered,6
258,1/12/2011,winter,2011,1,2,no,clear,14.6,86,9,Wednesday,yes,casual,0
258,1/12/2011,winter,2011,1,2,no,clear,14.6,86,9,Wednesday,yes,registered,1
259,1/12/2011,winter,2011,1,5,no,clear,14.6,86,11,Wednesday,yes,casual,0
259,1/12/2011,winter,2011,1,5,no,clear,14.6,86,11,Wednesday,yes,registered,5
260,1/12/2011,winter,2011,1,6,no,clear,13.6,93,9,Wednesday,yes,casual,0
260,1/12/2011,winter,2011,1,6,no,clear,13.6,93,9,Wednesday,yes,registered,16
261,1/12/2011,winter,2011,1,7,no,clear,14.6,69,9,Wednesday,yes,casual,0
261,1/12/2011,winter,2011,1,7,no,clear,14.6,69,9,Wednesday,yes,registered,54
262,1/12/2011,winter,2011,1,8,no,clear,15.5,59,11,Wednesday,yes,casual,3
262,1/12/2011,winter,2011,1,8,no,clear,15.5,59,11,Wednesday,yes,registered,125
263,1/12/2011,winter,2011,1,9,no,clear,15.5,59,22,Wednesday,yes,casual,3
263,1/12/2011,winter,2011,1,9,no,clear,15.5,59,22,Wednesday,yes,registered,78
264,1/12/2011,winter,2011,1,10,no,clear,16.5,55,15,Wednesday,yes,casual,0
264,1/12/2011,winter,2011,1,10,no,clear,16.5,55,15,Wednesday,yes,registered,39
265,1/12/2011,winter,2011,1,11,no,clear,17.4,51,26,Wednesday,yes,casual,3
265,1/12/2011,winter,2011,1,11,no,clear,17.4,51,26,Wednesday,yes,registered,32
266,1/12/2011,winter,2011,1,12,no,clear,17.4,47,39,Wednesday,yes,casual,3
266,1/12/2011,winter,2011,1,12,no,clear,17.4,47,39,Wednesday,yes,registered,52
267,1/12/2011,winter,2011,1,13,no,clear,18.3,44,24,Wednesday,yes,casual,0
267,1/12/2011,winter,2011,1,13,no,clear,18.3,44,24,Wednesday,yes,registered,49
268,1/12/2011,winter,2011,1,14,no,clear,17.4,47,22,Wednesday,yes,casual,0
268,1/12/2011,winter,2011,1,14,no,clear,17.4,47,22,Wednesday,yes,registered,44
269,1/12/2011,winter,2011,1,15,no,clear,17.4,47,28,Wednesday,yes,casual,1
269,1/12/2011,winter,2011,1,15,no,clear,17.4,47,28,Wednesday,yes,registered,48
270,1/12/2011,winter,2011,1,16,no,clear,18.3,44,22,Wednesday,yes,casual,5
270,1/12/2011,winter,2011,1,16,no,clear,18.3,44,22,Wednesday,yes,registered,63
271,1/12/2011,winter,2011,1,17,no,clear,17.4,47,24,Wednesday,yes,casual,0
271,1/12/2011,winter,2011,1,17,no,clear,17.4,47,24,Wednesday,yes,registered,139
272,1/12/2011,winter,2011,1,18,no,clear,17.4,47,35,Wednesday,yes,casual,2
272,1/12/2011,winter,2011,1,18,no,clear,17.4,47,35,Wednesday,yes,registered,135
273,1/12/2011,winter,2011,1,19,no,clear,16.5,47,28,Wednesday,yes,casual,1
273,1/12/2011,winter,2011,1,19,no,clear,16.5,47,28,Wednesday,yes,registered,82
274,1/12/2011,winter,2011,1,20,no,clear,15.5,50,22,Wednesday,yes,casual,2
274,1/12/2011,winter,2011,1,20,no,clear,15.5,50,22,Wednesday,yes,registered,54
275,1/12/2011,winter,2011,1,21,no,clear,15.5,55,22,Wednesday,yes,casual,0
275,1/12/2011,winter,2011,1,21,no,clear,15.5,55,22,Wednesday,yes,registered,57
276,1/12/2011,winter,2011,1,22,no,clear,15.5,55,30,Wednesday,yes,casual,1
276,1/12/2011,winter,2011,1,22,no,clear,15.5,55,30,Wednesday,yes,registered,32
277,1/12/2011,winter,2011,1,23,no,clear,14.6,59,28,Wednesday,yes,casual,1
277,1/12/2011,winter,2011,1,23,no,clear,14.6,59,28,Wednesday,yes,registered,19
278,1/13/2011,winter,2011,1,0,no,clear,14.6,59,19,Thursday,yes,casual,1
278,1/13/2011,winter,2011,1,0,no,clear,14.6,59,19,Thursday,yes,registered,6
279,1/13/2011,winter,2011,1,1,no,clear,14.6,50,19,Thursday,yes,casual,0
279,1/13/2011,winter,2011,1,1,no,clear,14.6,50,19,Thursday,yes,registered,2
280,1/13/2011,winter,2011,1,2,no,clear,14.6,50,24,Thursday,yes,casual,0
280,1/13/2011,winter,2011,1,2,no,clear,14.6,50,24,Thursday,yes,registered,2
281,1/13/2011,winter,2011,1,3,no,clear,14.6,50,22,Thursday,yes,casual,0
281,1/13/2011,winter,2011,1,3,no,clear,14.6,50,22,Thursday,yes,registered,3
282,1/13/2011,winter,2011,1,4,no,clear,14.6,50,17,Thursday,yes,casual,0
282,1/13/2011,winter,2011,1,4,no,clear,14.6,50,17,Thursday,yes,registered,4
283,1/13/2011,winter,2011,1,5,no,clear,14.6,50,20,Thursday,yes,casual,0
283,1/13/2011,winter,2011,1,5,no,clear,14.6,50,20,Thursday,yes,registered,3
284,1/13/2011,winter,2011,1,6,no,clear,13.6,54,9,Thursday,yes,casual,0
284,1/13/2011,winter,2011,1,6,no,clear,13.6,54,9,Thursday,yes,registered,28
285,1/13/2011,winter,2011,1,7,no,clear,13.6,54,9,Thursday,yes,casual,0
285,1/13/2011,winter,2011,1,7,no,clear,13.6,54,9,Thursday,yes,registered,72
286,1/13/2011,winter,2011,1,8,no,clear,14.6,50,13,Thursday,yes,casual,5
286,1/13/2011,winter,2011,1,8,no,clear,14.6,50,13,Thursday,yes,registered,197
287,1/13/2011,winter,2011,1,9,no,clear,14.6,50,22,Thursday,yes,casual,2
287,1/13/2011,winter,2011,1,9,no,clear,14.6,50,22,Thursday,yes,registered,137
288,1/13/2011,winter,2011,1,10,no,misty,15.5,50,24,Thursday,yes,casual,2
288,1/13/2011,winter,2011,1,10,no,misty,15.5,50,24,Thursday,yes,registered,36
289,1/13/2011,winter,2011,1,11,no,misty,17.4,44,30,Thursday,yes,casual,4
289,1/13/2011,winter,2011,1,11,no,misty,17.4,44,30,Thursday,yes,registered,33
290,1/13/2011,winter,2011,1,12,no,clear,17.4,44,28,Thursday,yes,casual,3
290,1/13/2011,winter,2011,1,12,no,clear,17.4,44,28,Thursday,yes,registered,49
291,1/13/2011,winter,2011,1,13,no,clear,18.3,41,30,Thursday,yes,casual,2
291,1/13/2011,winter,2011,1,13,no,clear,18.3,41,30,Thursday,yes,registered,81
292,1/13/2011,winter,2011,1,14,no,clear,18.3,41,26,Thursday,yes,casual,3
292,1/13/2011,winter,2011,1,14,no,clear,18.3,41,26,Thursday,yes,registered,39
293,1/13/2011,winter,2011,1,15,no,clear,19.3,38,20,Thursday,yes,casual,5
293,1/13/2011,winter,2011,1,15,no,clear,19.3,38,20,Thursday,yes,registered,55
294,1/13/2011,winter,2011,1,16,no,clear,19.3,38,24,Thursday,yes,casual,2
294,1/13/2011,winter,2011,1,16,no,clear,19.3,38,24,Thursday,yes,registered,76
295,1/13/2011,winter,2011,1,17,no,clear,17.4,40,19,Thursday,yes,casual,4
295,1/13/2011,winter,2011,1,17,no,clear,17.4,40,19,Thursday,yes,registered,158
296,1/13/2011,winter,2011,1,18,no,clear,17.4,40,22,Thursday,yes,casual,3
296,1/13/2011,winter,2011,1,18,no,clear,17.4,40,22,Thursday,yes,registered,141
297,1/13/2011,winter,2011,1,19,no,clear,15.5,47,17,Thursday,yes,casual,1
297,1/13/2011,winter,2011,1,19,no,clear,15.5,47,17,Thursday,yes,registered,98
298,1/13/2011,winter,2011,1,20,no,clear,15.5,47,15,Thursday,yes,casual,0
298,1/13/2011,winter,2011,1,20,no,clear,15.5,47,15,Thursday,yes,registered,64
299,1/13/2011,winter,2011,1,21,no,clear,14.6,46,20,Thursday,yes,casual,0
299,1/13/2011,winter,2011,1,21,no,clear,14.6,46,20,Thursday,yes,registered,40
300,1/13/2011,winter,2011,1,22,no,clear,14.6,46,22,Thursday,yes,casual,0
300,1/13/2011,winter,2011,1,22,no,clear,14.6,46,22,Thursday,yes,registered,30
301,1/13/2011,winter,2011,1,23,no,clear,13.6,50,13,Thursday,yes,casual,1
301,1/13/2011,winter,2011,1,23,no,clear,13.6,50,13,Thursday,yes,registered,14
302,1/14/2011,winter,2011,1,0,no,clear,13.6,50,13,Friday,yes,casual,0
302,1/14/2011,winter,2011,1,0,no,clear,13.6,50,13,Friday,yes,registered,14
303,1/14/2011,winter,2011,1,1,no,clear,12.7,54,11,Friday,yes,casual,0
303,1/14/2011,winter,2011,1,1,no,clear,12.7,54,11,Friday,yes,registered,5
304,1/14/2011,winter,2011,1,2,no,clear,12.7,54,9,Friday,yes,casual,0
304,1/14/2011,winter,2011,1,2,no,clear,12.7,54,9,Friday,yes,registered,1
305,1/14/2011,winter,2011,1,3,no,clear,12.7,54,7,Friday,yes,casual,0
305,1/14/2011,winter,2011,1,3,no,clear,12.7,54,7,Friday,yes,registered,1
306,1/14/2011,winter,2011,1,5,no,clear,12.7,54,6,Friday,yes,casual,0
306,1/14/2011,winter,2011,1,5,no,clear,12.7,54,6,Friday,yes,registered,8
307,1/14/2011,winter,2011,1,6,no,clear,12.7,54,0,Friday,yes,casual,0
307,1/14/2011,winter,2011,1,6,no,clear,12.7,54,0,Friday,yes,registered,17
308,1/14/2011,winter,2011,1,7,no,clear,12.7,74,11,Friday,yes,casual,0
308,1/14/2011,winter,2011,1,7,no,clear,12.7,74,11,Friday,yes,registered,70
